logRGO,IRGO,si,Isi,logRI,IRI,logK,IK,id,year,logL,IL,export,import,sizek,adv,hiwag,wcbc,RGO,RVA,logRVA,IRVA,L,K,RI
8.0536299,1,-.4663614,1,7.6163049,1,7.3107905,1,10192,83,3.968775,1,0,0,1,1,1,0,3145.1897,1114.1455,7.0158429,1,52.919662,1496.3604,2031.0442
8.1544437,1,-.5015645,1,7.6798625,1,7.2852979,1,10192,84,4.1022458,1,0,0,1,1,1,0,3478.8015,1314.4801,7.1811967,1,60.475941,1458.6956,2164.3215
8.3815622,1,-.47918433,1,7.9202237,1,7.3021951,1,10192,85,4.3905582,1,0,0,1,1,1,0,4365.8203,1613.4343,7.3861203,1,80.68544,1483.5536,2752.386
8.6645393,1,-.52935916,1,8.1473475,1,7.4163547,1,10192,86,4.697998,1,0,0,1,1,1,0,5793.77,2339.5684,7.7577214,1,109.72729,1662.9612,3454.2017
8.7374239,1,-.45881358,1,8.2858849,1,7.3663363,1,10192,87,4.8432593,1,0,0,1,1,1,0,6231.8164,2264.345,7.7250409,1,126.88223,1581.8278,3967.4714
8.7732668,1,-.47528401,1,8.3102865,1,7.3623967,1,10192,88,4.8683963,1,0,0,1,1,1,0,6459.2349,2393.7578,7.7806201,1,130.11206,1575.6082,4065.4771
8.7191257,1,-.48683706,1,8.226799,1,7.3280835,1,10192,89,4.8235521,1,0,0,1,1,1,0,6118.8262,2378.9832,7.7744288,1,124.40624,1522.4607,3739.843
8.6024427,1,-.51817626,1,8.1133547,1,7.2814231,1,10192,90,4.582109,1,0,0,0,1,1,0,5444.9434,2106.1863,7.6526341,1,97.720245,1453.0544,3338.7571
8.7575521,1,-.51053578,1,8.273304,1,7.3408532,1,10192,91,4.6586304,1,0,0,0,1,1,0,6358.5259,2440.6536,7.8000207,1,105.49149,1542.0278,3917.8723
8.2612944,1,-.26268983,1,8.0016222,1,5.3479075,1,10193,81,3.7921355,1,0,0,0,1,0,1,3871.1001,885.30273,6.7859292,1,44.351009,210.16806,2985.7974
8.3002548,1,-.60697001,1,7.6991782,1,5.7053084,1,10193,82,3.9165199,1,0,0,0,1,1,1,4024.8958,1818.3621,7.5056911,1,50.225353,300.45819,2206.5337
8.0031252,1,-.44523194,1,7.5746312,1,5.612659,1,10193,83,4.1805902,1,0,0,0,1,0,0,2990.2874,1042.1453,6.9490371,1,65.404449,273.87155,1948.142
8.624711,1,-.38870308,1,8.265624,1,5.5211682,1,10193,84,3.7014036,1,0,0,0,1,1,0,5567.5537,1679.6578,7.4263453,1,40.50412,249.92683,3887.8958
8.8066244,1,-.39980176,1,8.4199915,1,6.7470937,1,10193,85,4.4501228,1,0,0,0,1,0,0,6678.3335,2141.4714,7.6692481,1,85.637451,851.5802,4536.8623
8.8879042,1,-.31523758,1,8.5797443,1,6.7529197,1,10193,86,4.4837303,1,0,0,0,1,0,0,7243.8174,1921.0765,7.5606408,1,88.56443,856.55615,5322.7407
9.0804396,1,-.25658286,1,8.8314333,1,7.7618794,1,10193,87,4.8711715,1,0,0,1,1,0,0,8781.8184,1935.7266,7.5682378,1,130.47369,2349.3149,6846.0923
9.2613602,1,-.36309424,1,8.8975792,1,7.9300151,1,10193,88,4.8831987,1,0,0,1,1,1,0,10523.436,3209.1938,8.0737753,1,132.05238,2779.4683,7314.2422
9.4594612,1,-.3441166,1,9.1154747,1,8.1061335,1,10193,89,4.9079065,1,0,0,1,1,1,0,12828.959,3734.0156,8.2252398,1,135.35577,3314.7349,9094.9434
9.5166235,1,-.29432434,1,9.223402,1,8.1567106,1,10193,90,5.2517877,1,0,0,1,1,0,0,13583.662,3452.189,8.1467638,1,190.90721,3486.696,10131.474
9.4102154,1,-.32320097,1,9.0927258,1,8.2342834,1,10193,91,5.4316158,1,0,0,1,1,0,0,12212.49,3322.1079,8.1083555,1,228.5182,3767.9355,8890.3818
9.2334518,1,-.20508847,1,9.0300035,1,7.2755466,1,10194,81,4.6000328,1,0,1,1,1,0,0,10233.8,1883.9133,7.5411067,1,99.487587,1444.5403,8349.8867
9.1461744,1,-.22163601,1,8.9266138,1,7.3884454,1,10194,82,4.3348436,1,0,1,1,1,1,0,9378.4854,1848.7649,7.5222726,1,76.313019,1617.1902,7529.7202
9.0698528,1,-.22642359,1,8.8399563,1,7.3050418,1,10194,83,4.3931952,1,0,1,1,1,1,0,8689.3438,1784.6586,7.4869828,1,80.898491,1487.782,6904.6851
9.0190067,1,-.2403557,1,8.7714462,1,7.2232442,1,10194,84,4.4704661,1,0,1,1,1,0,0,8258.5645,1811.0769,7.501677,1,87.397469,1370.9298,6447.4878
9.0322971,1,-.18550029,1,8.8361616,1,7.1410937,1,10194,85,4.2725015,1,0,1,1,1,0,0,8369.0557,1490.5188,7.3068795,1,71.700775,1262.8092,6878.5366
8.9819059,1,-.16914888,1,8.8036184,1,7.0737338,1,10194,86,4.2719736,1,0,0,0,1,0,0,7957.7827,1299.4945,7.1697307,1,71.662926,1180.5477,6658.2881
9.1224995,1,-.17640954,1,8.9310141,1,6.997376,1,10194,87,4.2244091,1,0,0,0,1,1,0,9159.0625,1596.1321,7.3753381,1,68.334114,1093.7589,7562.9307
9.0793848,1,-.21253841,1,8.8569002,1,6.9377379,1,10194,88,4.4233451,1,0,0,0,1,0,0,8772.5605,1749.8844,7.4673047,1,83.37471,1030.4363,7022.6758
9.0878305,1,-.24964295,1,8.828372,1,6.8772693,1,10194,89,4.6549587,1,0,0,0,1,1,0,8846.9668,2021.804,7.6117454,1,105.10487,969.97394,6825.1631
9.1532993,1,-.23584341,1,8.9040995,1,6.802732,1,10194,90,4.5322614,1,0,0,0,1,1,0,9445.5449,2083.4524,7.6417813,1,92.968552,900.30334,7362.0923
9.0363531,1,-.19652684,1,8.8302631,1,6.7694697,1,10194,91,4.5096798,1,0,0,0,1,0,0,8403.0752,1564.9915,7.3556352,1,90.892708,870.85028,6838.0835
11.38255,1,-.34706077,1,11.037058,1,9.9389439,1,10195,81,7.3702793,1,0,1,1,1,1,1,87776.602,25642.057,10.15199,1,1588.0775,20721.836,62134.543
11.457389,1,-.58614111,1,10.873196,1,10.367168,1,10195,82,7.2360749,1,0,1,1,1,1,1,94597.672,41854.211,10.641948,1,1388.6324,31798.307,52743.461
11.473973,1,-.83455682,1,10.636504,1,10.496229,1,10195,83,7.243402,1,0,1,1,1,1,1,96179.633,54552.637,10.906921,1,1398.8448,36178.805,41626.992
11.545222,1,-.62404829,1,10.9197,1,10.480329,1,10195,84,7.2745771,1,0,1,1,1,1,1,103282.37,48028.188,10.779544,1,1443.141,35608.082,55254.18
11.59458,1,-.4595336,1,11.13253,1,10.55877,1,10195,85,6.7843881,1,0,1,1,1,1,1,108507.96,40148.906,10.600351,1,883.9389,38513.719,68359.055
11.593053,1,-.42479944,1,11.166698,1,10.737536,1,10195,86,7.4137673,1,0,1,1,1,1,1,108342.42,37607.355,10.534955,1,1658.6637,46052.441,70735.07
11.740889,1,-.43168053,1,11.305011,1,10.707308,1,10195,87,7.3589091,1,0,1,1,1,1,1,125603.84,44376.211,10.700459,1,1570.123,44681.16,81227.625
11.890214,1,-.40480718,1,11.484836,1,10.626421,1,10195,88,7.5811758,1,0,1,1,1,1,1,145832.41,48602.363,10.791428,1,1960.9336,41209.363,97230.047
12.002133,1,-.43967995,1,11.562593,1,10.819383,1,10195,89,7.2728066,1,0,1,1,1,1,1,163102.38,58010.301,10.968376,1,1440.5878,49980.184,105092.08
11.960599,1,-.44775084,1,11.507908,1,10.912166,1,10195,90,7.8270998,1,0,1,1,1,1,1,156466.78,56967.273,10.950233,1,2507.646,54839.477,99499.5
11.93753,1,-.44804382,1,11.48664,1,10.807611,1,10195,91,7.1934342,1,0,1,1,1,1,1,152898.44,55492.758,10.924008,1,1330.665,49395.324,97405.68
7.8900962,1,-1.2171773,1,6.6669078,1,6.0500627,1,10196,81,2.7764258,1,0,0,1,1,1,1,2670.7,1884.7383,7.5415444,1,16.06151,424.1398,785.96173
7.7833514,1,-1.0502088,1,6.7100539,1,6.0068383,1,10196,82,2.8270347,1,0,0,0,1,1,1,2400.3052,1579.6898,7.364984,1,16.895288,406.1972,820.61523
7.5676532,1,-1.0119317,1,6.5524478,1,6.2604308,1,10196,83,2.7979,1,0,0,0,1,1,1,1934.5947,1233.6365,7.117722,1,16.410151,523.44421,700.95813
7.214046,1,-.57940871,1,6.6575961,1,6.2157216,1,10196,84,2.8441143,1,0,0,0,0,1,1,1358.3777,579.70068,6.3625121,1,17.186329,500.55719,778.67694
7.3327727,1,-.31401497,1,7.0479302,1,6.1295028,1,10196,85,2.7843213,1,0,0,0,0,1,1,1529.6166,379.1412,5.9379086,1,16.188826,459.20761,1150.4753
7.1971126,1,-.29526055,1,6.9002385,1,6.0827727,1,10196,86,2.7710049,1,0,0,0,0,1,1,1335.5682,343.05655,5.8378949,1,15.974679,438.24252,992.51172
6.9323468,1,-.24071635,1,6.7125297,1,6.0328965,1,10196,87,2.4294643,1,0,0,0,0,1,1,1024.8967,202.24776,5.3094935,1,11.352799,416.9209,822.64905
6.3386779,1,-.28748381,1,6.0521493,1,5.9821134,1,10196,88,1.3905655,1,0,0,0,0,1,1,566.04767,141.02197,4.9489155,1,4.0171213,396.27707,425.0257
,0,,0,,0,,0,10196,89,,0,,,,,,1,,,,0,,,
,0,,0,,0,,0,10196,90,,0,,,,,,1,,,,0,,,
,0,,0,,0,,0,10196,91,,0,,,,,,1,,,,0,,,
9.1445856,1,-.29325095,1,,0,7.3333526,1,10197,81,4.4452319,1,0,0,1,1,1,0,9363.5996,,,0,85.219627,1530.5043,
9.0969553,1,-.29658014,1,,0,7.6417909,1,10197,82,4.6599202,1,0,0,1,1,1,0,8928.0625,,,0,105.62764,2083.4709,
9.1763535,1,-.33561975,1,,0,7.9877505,1,10197,83,4.8892026,1,0,0,1,1,1,1,9665.834,,,0,132.84758,2944.6665,
9.1653051,1,-.32245955,1,,0,8.0526619,1,10197,84,4.942503,1,0,0,1,1,1,1,9559.6367,,,0,140.1205,3142.1475,
9.2672653,1,-.40095413,1,8.8687572,1,8.2068567,1,10197,85,5.1349683,1,0,0,1,1,1,1,10585.762,3479.3218,8.1545935,1,169.8589,3666.0005,7106.4399
9.3344126,1,-.39883229,1,8.9391441,1,8.2124205,1,10197,86,5.3582625,1,0,0,1,1,0,1,11320.971,3696.3022,8.2150888,1,212.35568,3686.4539,7624.6689
9.4427299,1,-.38411325,1,9.0613461,1,8.1419582,1,10197,87,5.4038782,1,0,0,1,1,1,1,12616.104,4000.3665,8.2941418,1,222.26669,3435.636,8615.7363
9.6153126,1,-.3687543,1,9.2482357,1,8.1794872,1,10197,88,5.381197,1,0,0,1,1,1,1,14992.604,4606.3799,8.4351978,1,217.2822,3567.0234,10386.224
9.7248669,1,-.34682551,1,9.3792429,1,8.245347,1,10197,89,5.3525629,1,0,0,1,1,1,1,16728.447,4888.4087,8.4946222,1,211.14873,3809.8562,11840.038
9.7381353,1,-.38382658,1,9.3568544,1,8.2807236,1,10197,90,5.4456019,1,0,0,1,1,1,1,16951.896,5373.9893,8.5893259,1,231.73672,3947.0464,11577.908
9.7066832,1,-.33327797,1,9.376317,1,8.25243,1,10197,91,5.5526643,1,0,0,1,1,1,1,16427.023,4621.5732,8.4384909,1,257.92383,3836.9363,11805.45
9.075551,1,-.29793391,1,8.7775736,1,7.2983403,1,10198,81,4.7615805,1,0,0,1,1,0,1,8739,2251.8833,7.719522,1,116.93057,1477.8458,6487.1167
9.0209017,1,-.30424675,1,8.7163162,1,7.3977332,1,10198,82,4.5207601,1,0,0,1,1,1,0,8274.2314,2172.5718,7.6836667,1,91.905403,1632.2798,6101.6592
9.1825562,1,-.34518105,1,8.8349228,1,7.4534526,1,10198,83,4.5124707,1,0,0,1,1,1,1,9725.9775,2855.957,7.9571624,1,91.146729,1725.8118,6870.0205
9.1496515,1,-.3524105,1,8.7909298,1,7.7532487,1,10198,84,4.5395951,1,0,1,1,0,1,0,9411.1582,2836.8164,7.950438,1,93.652855,2329.1277,6574.3413
9.1768303,1,-.29633632,1,8.8704882,1,7.7122111,1,10198,85,4.6548834,1,0,0,1,0,1,0,9670.4502,2551.6992,7.8445144,1,105.09697,2235.4795,7118.751
9.0975313,1,-.28138843,1,8.7955627,1,7.6971231,1,10198,86,4.4899297,1,0,0,1,1,1,1,8933.209,2328.3384,7.7529101,1,89.115173,2202.0039,6604.8711
9.1148977,1,-.26138237,1,8.8411713,1,7.7953963,1,10198,87,4.7224321,1,0,0,1,1,1,1,9089.7041,2176.6204,7.6855283,1,112.44141,2429.3926,6913.0835
9.1507406,1,-.27066481,1,8.854805,1,7.8290992,1,10198,88,4.5482187,1,0,0,1,1,1,0,9421.4102,2413.4304,7.7888045,1,94.464005,2512.6638,7007.9795
9.3184595,1,-.24324115,1,9.0589952,1,7.8369222,1,10198,89,4.7021928,1,0,0,1,1,1,0,11141.795,2546.2876,7.8423915,1,110.18851,2532.3977,8595.5078
9.3671627,1,-.24058874,1,9.1168699,1,7.8318448,1,10198,90,4.7710366,1,0,0,1,1,1,0,11697.872,2590.2227,7.8594995,1,118.04153,2519.574,9107.6494
9.3246212,1,-.31242526,1,9.0106077,1,7.9019561,1,10198,91,4.8880267,1,0,0,1,1,1,1,11210.661,3021.1648,8.0133982,1,132.69147,2702.563,8189.4961
5.7547927,1,-.71524578,1,5.0773311,1,3.8807573,1,10199,81,2.6390574,1,0,0,0,0,0,0,315.70001,155.35445,5.0457091,1,14,48.460899,160.34555
5.9605327,1,-1.0477903,1,4.9490194,1,3.7837572,1,10199,82,2.8723254,1,0,0,0,0,1,0,387.81653,246.77988,5.5084968,1,17.678078,43.980984,141.03664
6.0949836,1,-1.1034822,1,5.010653,1,3.6872253,1,10199,83,2.8180659,1,0,0,0,0,0,0,443.62665,293.62402,5.6823001,1,16.744434,39.933899,150.00264
5.8054004,1,-.77832699,1,5.0435853,1,3.5911555,1,10199,84,2.8266935,1,0,0,0,0,0,0,332.0881,177.06331,5.1765075,1,16.889523,36.27597,155.02481
5.829699,1,-.66098529,1,5.1865172,1,3.4955411,1,10199,85,2.6477602,1,0,0,0,0,0,0,340.25616,161.41154,5.0839572,1,14.122371,32.968117,178.84464
5.7018046,1,-.78601313,1,4.9368734,1,3.4003749,1,10199,86,2.6091576,1,0,0,0,0,0,0,299.40714,160.0732,5.0756311,1,13.5876,29.975336,139.33394
5.6694093,1,-.64528072,1,5.041698,1,3.3056502,1,10199,87,2.5173278,1,0,0,0,0,0,0,289.86322,135.13071,4.9062424,1,12.395431,27.26627,154.73251
5.553546,1,-.56969243,1,5.0059657,1,3.2874513,1,10199,88,2.5634139,1,0,0,0,0,0,0,258.1514,108.85017,4.6899724,1,12.980055,26.77453,149.30122
5.4899917,1,-.5653857,1,4.9407349,1,3.1946006,1,10199,89,2.4471662,1,0,0,0,0,0,0,242.25516,102.38212,4.6287122,1,11.555555,24.400421,139.87303
5.2773867,1,-.63795233,1,4.6568284,1,3.10215,1,10199,90,2.3993835,1,0,0,0,0,0,0,195.85735,90.555771,4.5059657,1,11.016384,22.245724,105.30157
,0,,0,,0,,0,10199,91,,0,,,,,,1,,,,0,,,
8.5935802,1,-.3327511,1,8.2677422,1,6.1582971,1,10200,81,4.5494819,1,0,1,1,1,1,0,5396.8999,1500.7585,7.3137259,1,94.583405,472.62274,3896.1414
8.5132475,1,-.40325826,1,8.111824,1,6.0623651,1,10200,82,4.5479097,1,0,1,0,1,1,0,4980.3081,1646.6578,7.4065032,1,94.434814,429.38965,3333.6504
8.4597368,1,-.63634229,1,7.8277898,1,6.509933,1,10200,83,4.3502235,1,0,1,0,1,1,1,4720.8154,2211.438,7.7013984,1,77.495789,671.78137,2509.3772
8.3646765,1,-.41111365,1,7.9554334,1,6.4973207,1,10200,84,4.088367,1,0,1,0,1,1,1,4292.7192,1441.6951,7.2735753,1,59.642422,663.36169,2851.0239
8.0233564,1,-.48492834,1,7.5404267,1,6.56253,1,10200,85,4.0565495,1,0,1,0,1,1,1,3051.4009,1168.7676,7.063705,1,57.774609,708.06067,1882.6332
8.0611668,1,-.54728544,1,7.5183434,1,6.4822869,1,10200,86,4.0763159,1,0,1,0,1,1,1,3168.9832,1327.469,7.1910291,1,58.927959,653.46368,1841.5143
7.7692647,1,-.49131271,1,7.287353,1,6.4168429,1,10200,87,3.9857044,1,0,1,0,1,0,1,2366.73,905.03302,6.8079715,1,53.823196,612.06799,1461.697
7.7143216,1,-.26262447,1,7.4531865,1,6.3952365,1,10200,88,3.800607,1,0,1,0,1,1,1,2240.2019,514.84924,6.2438741,1,44.728329,598.9848,1725.3528
7.7007537,1,-.22084515,1,7.4782948,1,6.3151364,1,10200,89,3.4619801,1,0,1,0,1,1,1,2210.0132,440.7912,6.0885711,1,31.880043,552.87732,1769.222
7.3235345,1,-.26766178,1,7.055944,1,6.2464089,1,10200,90,3.5940423,1,0,0,0,1,1,0,1515.5514,355.82001,5.8744254,1,36.38084,516.15582,1159.7313
7.2815185,1,-.29415283,1,6.9873595,1,6.1948161,1,10200,91,3.5945342,1,0,0,0,1,0,1,1453.1929,370.33456,5.9144073,1,36.398739,490.20142,1082.8583
9.7942705,1,-.46813932,1,9.3337355,1,9.3829327,1,10202,81,4.9077926,1,0,0,1,1,1,1,17930.699,6617.3906,8.7974567,1,135.3403,11883.807,11313.31
9.5056343,1,-.32621774,1,9.18575,1,9.3646898,1,10202,82,4.5299921,1,0,0,1,1,1,1,13435.213,3678.1196,8.2101574,1,92.757835,11668.984,9757.0928
9.7134476,1,-.40317103,1,9.318346,1,9.7064552,1,10202,83,4.5684905,1,0,0,1,1,1,1,16538.512,5397.9795,8.5937805,1,96.398491,16423.281,11140.531
9.587368,1,-.32769638,1,9.2685661,1,9.6560545,1,10202,84,4.2194629,1,0,1,1,1,1,1,14579.438,3979.8953,8.289011,1,67.996948,15616.037,10599.542
9.7174311,1,-.28324163,1,9.4399538,1,9.6268454,1,10202,85,4.2134562,1,0,1,1,1,1,1,16604.527,4023.3992,8.2998829,1,67.589737,15166.514,12581.127
9.3820934,1,-.18707249,1,9.2007761,1,9.6359825,1,10202,86,4.4087529,1,0,0,1,1,1,1,11873.839,1969.0289,7.5852962,1,82.166946,15305.722,9904.8105
9.4726877,1,-.2548466,1,9.2182417,1,9.6560106,1,10202,87,4.5021911,1,0,0,1,1,0,1,12999.777,2920.4602,7.9794965,1,90.214584,15615.359,10079.317
9.7747507,1,-.23641117,1,9.5449543,1,9.6688986,1,10202,88,4.7105222,1,0,0,1,1,1,1,17584.09,3610.0828,8.1914864,1,111.11017,15817.916,13974.008
9.813036,1,-.17764746,1,9.6408882,1,9.6680059,1,10202,89,4.7994661,1,0,0,1,1,0,1,18270.357,2889.3657,7.9687924,1,121.44557,15803.8,15380.992
9.8311605,1,-.19052817,1,9.6442394,1,9.8061132,1,10202,90,4.6631861,1,0,0,1,1,1,1,18604.523,3171.9016,8.0620871,1,105.97319,18144.326,15432.622
9.5009327,1,-.10080601,1,9.4020987,1,9.6612434,1,10202,91,4.7123032,1,0,0,1,1,1,1,13372.189,1258.4187,7.1376109,1,111.30821,15697.291,12113.771
7.0646739,1,-.54052407,1,6.5423484,1,4.7171149,1,10204,81,2.8332133,1,0,0,0,0,1,0,1169.9,475.98575,6.1653876,1,17,111.84512,693.91425
7.0927043,1,-.40293744,1,6.7014604,1,4.8052249,1,10204,82,3.1749468,1,0,0,0,0,1,0,1203.157,389.56381,5.9650273,1,23.925547,122.14696,813.59314
7.1374459,1,-.44766635,1,6.7001357,1,4.7470069,1,10204,83,3.1872661,1,0,0,0,0,0,0,1258.2106,445.69482,6.0996346,1,24.222116,115.23883,812.51575
7.2621684,1,-.29206905,1,6.9782882,1,4.6894298,1,10204,84,3.1118331,1,0,0,0,0,0,0,1425.3441,352.26416,5.8643813,1,22.462183,108.79112,1073.08
7.2589345,1,-.2941601,1,6.9708104,1,4.6324954,1,10204,85,3.012552,1,0,0,0,0,0,0,1420.7415,355.65576,5.8739629,1,20.339241,102.77018,1065.0857
7.3030133,1,-.28317231,1,7.0239406,1,4.5762038,1,10204,86,3.104564,1,0,0,0,0,0,0,1484.7676,361.56339,5.8904376,1,22.299494,97.144936,1123.2042
7.4797006,1,-.40548036,1,7.0752921,1,4.520556,1,10204,87,3.0531456,1,0,0,0,0,0,0,1771.7107,589.32141,6.3789716,1,21.181871,91.886681,1182.3894
7.4528804,1,-.3993049,1,7.0534787,1,4.4655504,1,10204,88,3.0621274,1,0,0,0,1,0,0,1724.825,567.94873,6.342031,1,21.372978,86.968887,1156.8762
7.4387803,1,-.4031986,1,7.0359254,1,4.4111857,1,10204,89,3.0901978,1,0,0,0,1,1,0,1700.6748,563.92883,6.334928,1,21.981424,82.367065,1136.746
7.4480224,1,-.50252962,1,6.9506183,1,4.3574595,1,10204,90,3.1090047,1,0,0,0,1,1,0,1716.4655,672.6709,6.5112557,1,22.398741,78.058563,1043.7946
7.3234601,1,-.42618454,1,6.8954663,1,4.304368,1,10204,91,3.0790706,1,0,0,0,1,1,0,1515.4382,527.65186,6.2684369,1,21.73819,74.022438,987.78632
7.9281898,1,-.71530551,1,7.218986,1,7.1696601,1,10205,81,3.2988331,1,0,0,1,1,1,0,2774.3999,1409.2963,7.2508454,1,27.081022,1299.4026,1365.1038
7.8099895,1,-.62601393,1,7.192534,1,7.614224,1,10205,82,2.9906547,1,0,0,1,1,1,0,2465.1035,1135.6359,7.0349479,1,19.898708,2026.8213,1329.4677
7.7239347,1,-.70923591,1,7.0249496,1,7.5337586,1,10205,83,3.4141743,1,0,0,1,0,1,0,2261.8425,1137.5042,7.036592,1,30.391846,1870.1215,1124.3384
